22841-22834-MA0000517,adult_old,MPATH458, skin 133A
Probe Array Lot: 2006849
Operator Name: ec
Sample Type: 
Sample Description: 
Project: 
Comments: 
Reagents: 
Reagent Lot: 
Algorithm: Statistical
Corner+ Avg:169, Count:32
Corner- Avg:9762, Count:32
BF= Alpha1=0.05 Alpha2=0.065 Tau=0.015 Gamma1H=0.0045 Gamma1L=0.0045 Gamma2H=0.006 Gamma2L=0.006 Perturbation=1.1 TGT=2500 NF=1.000000 SF=15.616271 SFGene=All 
Background=Avg:80.00,Stdev:2.49,Max:87.7,Min:75.2 Noise=Avg:4.99,Stdev:0.45,Max:6.6,Min:4.1 RawQ=3.25 

Probe Set Name	Stat Pairs	Stat Pairs Used	Signal	Detection	Detection p-value	Stat Common Pairs	Signal Log Ratio	Signal Log Ratio Low	Signal Log Ratio High	Change	Change p-value	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score	
206469_x_at	11	11	2501.5	P	0.030273																															
206470_at	11	11	128.3	A	0.850342																															
206471_s_at	11	11	570.1	A	0.149658																															
206472_s_at	11	11	377.7	P	0.000732																															
206473_at	11	11	573.2	A	0.334473																															
206474_at	11	11	807.3	A	0.080566																															
206475_x_at	11	11	77.5	A	0.904785																															
206476_s_at	11	11	28.2	A	0.696289																															
206477_s_at	11	11	329.3	A	0.219482																															
206478_at	11	11	729.8	A	0.095215																															
206479_at	11	11	132.6	A	0.398926																															
206480_at	11	11	450.1	A	0.246094																															
206481_s_at	11	11	5167.6	P	0.000732																															
206482_at	11	11	86.1	A	0.850342																															
206483_at	11	11	705.0	A	0.095215																															
206484_s_at	11	11	440.6	A	0.665527																															
206485_at	11	11	584.6	A	0.432373																															
206486_at	11	11	87.8	A	0.633789																															
206487_at	11	11	97.9	A	0.904785																															
206488_s_at	11	11	2528.1	P	0.001953																															
206489_s_at	11	11	217.7	A	0.366211																															
206490_at	11	11	198.7	A	0.334473																															
206491_s_at	11	11	5412.7	P	0.000732																															
206492_at	11	11	1730.7	P	0.000732																															
206493_at	11	11	810.7	P	0.030273																															
206494_s_at	11	11	112.5	A	0.850342																															
206495_s_at	11	11	1246.8	A	0.111572																															
206496_at	11	11	62.3	A	0.466064																															
206497_at	11	11	44.4	A	0.303711																															
206498_at	11	11	555.7	A	0.398926																															
206499_s_at	11	11	3470.1	P	0.001953																															
206500_s_at	11	11	79.8	A	0.696289																															
206501_x_at	11	11	1285.5	P	0.018555																															
206502_s_at	11	11	20.9	A	0.601074																															
206503_x_at	11	11	107.5	A	0.696289																															
206504_at	11	11	1811.9	P	0.004150																															
206505_at	11	11	7.6	A	0.828613																															
206506_s_at	11	11	1058.8	A	0.095215																															
206507_at	11	11	1146.4	P	0.001221																															
206508_at	11	11	274.5	A	0.246094																															
206509_at	11	11	31229.5	P	0.000244																															
206510_at	11	11	963.5	P	0.037598																															
206511_s_at	11	11	592.5	A	0.095215																															
206512_at	11	11	40.7	A	0.805420																															
206513_at	11	11	747.6	A	0.194580																															
206514_s_at	11	11	62.4	A	0.888428																															
206515_at	11	11	471.0	A	0.219482																															
206516_at	11	11	107.8	A	0.601074																															
206517_at	11	11	27.1	A	0.805420																															
206518_s_at	11	11	25.8	A	0.828613																															
206519_x_at	11	11	15.6	A	0.969727																															
206520_x_at	11	11	1288.0	A	0.219482																															
206521_s_at	11	11	204.5	A	0.665527																															
206522_at	11	11	29.0	A	0.870361																															
206523_at	11	11	39.5	A	0.919434																															
206524_at	11	11	369.0	A	0.398926																															
206525_at	11	11	476.0	M	0.056152																															
206526_at	11	11	47.7	A	0.753906																															
206527_at	11	11	551.8	A	0.334473																															
206528_at	11	11	514.3	A	0.334473																															
206529_x_at	11	11	209.5	A	0.303711																															
206530_at	11	11	643.6	A	0.274170																															
206531_at	11	11	116.6	A	0.850342																															
206532_at	11	11	281.7	A	0.194580																															
206533_at	11	11	1341.3	P	0.001221																															
206534_at	11	11	606.8	A	0.194580																															
206535_at	11	11	40.3	A	0.962402																															
206536_s_at	11	11	376.7	P	0.018555																															
206537_at	11	11	374.7	A	0.398926																															
206538_at	11	11	463.0	A	0.194580																															
206539_s_at	11	11	224.8	A	0.466064																															
206540_at	11	11	613.2	M	0.056152																															
206541_at	11	11	385.0	A	0.194580																															
206542_s_at	11	11	7207.7	P	0.000244																															
206543_at	11	11	613.0	A	0.149658																															
206544_x_at	11	11	6279.7	P	0.000244																															
206545_at	11	11	462.5	A	0.080566																															
206546_at	11	11	1377.4	P	0.000732																															
206547_s_at	11	11	167.7	A	0.633789																															
206548_at	11	11	1413.5	P	0.046143																															
206549_at	11	11	411.1	A	0.601074																															
206550_s_at	11	11	1448.2	A	0.219482																															
206551_x_at	11	11	1839.4	P	0.030273																															
206552_s_at	11	11	1210.1	P	0.000732																															
206553_at	11	11	314.4	A	0.398926																															
206554_x_at	11	11	2097.1	P	0.008057																															
206555_s_at	11	11	2653.4	P	0.000732																															
206556_at	11	11	673.5	A	0.129639																															
206557_at	11	11	713.8	P	0.030273																															
206558_at	11	11	398.0	A	0.633789																															
206559_x_at	11	11	170267.7	P	0.000244																															
206560_s_at	11	11	6598.2	P	0.000244																															
206561_s_at	11	11	512.8	A	0.366211																															
206562_s_at	11	11	8466.4	P	0.005859																															
206563_s_at	11	11	374.1	A	0.466064																															
206564_at	11	11	822.9	A	0.246094																															
206565_x_at	11	11	1195.6	P	0.004150																															
206566_at	11	11	191.9	A	0.303711																															
206567_s_at	11	11	1317.1	P	0.037598																															
206568_at	11	11	378.1	A	0.303711																															
206569_at	11	11	192.4	A	0.633789																															
206570_s_at	11	11	500.4	A	0.334473																															
206571_s_at	11	11	3364.1	P	0.001221																															
206572_x_at	11	11	3181.8	P	0.023926																															
206573_at	11	11	585.2	A	0.171387																															
206574_s_at	11	11	825.6	A	0.303711																															
206575_at	11	11	71.6	A	0.904785																															
206576_s_at	11	11	1457.1	P	0.014160																															
206577_at	11	11	50.6	A	0.633789																															
206578_at	11	11	93.3	A	0.780518																															
206579_at	11	11	782.8	A	0.149658																															
206580_s_at	11	11	5000.4	P	0.001953																															
206581_at	11	11	593.8	M	0.056152																															
